,Unnamed: 0,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
7124,7124,4,0,10,11,0,6,0,3,0.26,0.2273,0.93,0.3881,1,26,27
7125,7125,4,0,10,12,0,6,0,3,0.24,0.197,0.87,0.4925,6,44,50
7126,7126,4,0,10,13,0,6,0,3,0.24,0.197,0.87,0.5224,0,30,30
7127,7127,4,0,10,14,0,6,0,3,0.24,0.197,0.87,0.4478,0,29,29
7128,7128,4,0,10,15,0,6,0,3,0.22,0.2121,0.93,0.2537,3,38,41
7129,7129,4,0,10,16,0,6,0,3,0.22,0.197,0.93,0.3284,3,19,22
7130,7130,4,0,10,17,0,6,0,3,0.22,0.197,0.93,0.3284,3,28,31
7131,7131,4,0,10,18,0,6,0,3,0.22,0.197,0.93,0.3284,6,37,43
7132,7132,4,0,10,19,0,6,0,1,0.24,0.2121,0.87,0.3582,3,36,39
7133,7133,4,0,10,20,0,6,0,1,0.24,0.2121,0.87,0.3582,7,40,47
7134,7134,4,0,10,21,0,6,0,1,0.24,0.2121,0.87,0.3582,1,49,50
7135,7135,4,0,10,22,0,6,0,1,0.22,0.2121,0.87,0.2239,10,44,54
7136,7136,4,0,10,23,0,6,0,1,0.22,0.2273,0.87,0.194,3,33,36
7137,7137,4,0,10,0,0,0,0,1,0.22,0.2121,0.87,0.2239,7,47,54
7138,7138,4,0,10,1,0,0,0,1,0.22,0.2121,0.87,0.2537,9,34,43
7139,7139,4,0,10,2,0,0,0,1,0.22,0.2121,0.87,0.2836,7,43,50
7140,7140,4,0,10,3,0,0,0,1,0.24,0.2121,0.75,0.3582,7,26,33
7141,7141,4,0,10,4,0,0,0,1,0.22,0.197,0.8,0.3284,1,10,11
7142,7142,4,0,10,5,0,0,0,1,0.24,0.2121,0.75,0.2985,0,4,4
7143,7143,4,0,10,6,0,0,0,1,0.24,0.2273,0.75,0.2537,2,8,10
7144,7144,4,0,10,7,0,0,0,1,0.24,0.2879,0.75,0.0,7,15,22
7145,7145,4,0,10,8,0,0,0,1,0.26,0.2576,0.7,0.2239,20,60,80
7146,7146,4,0,10,9,0,0,0,1,0.3,0.2879,0.65,0.2537,55,92,147
7147,7147,4,0,10,10,0,0,0,1,0.32,0.3333,0.61,0.0896,53,125,178
7148,7148,4,0,10,11,0,0,0,1,0.36,0.3485,0.53,0.2239,58,182,240
7149,7149,4,0,10,12,0,0,0,1,0.38,0.3939,0.5,0.194,85,229,314
7150,7150,4,0,10,13,0,0,0,1,0.4,0.4091,0.43,0.2239,113,232,345
7151,7151,4,0,10,14,0,0,0,1,0.42,0.4242,0.38,0.194,91,209,300
7152,7152,4,0,10,15,0,0,0,1,0.42,0.4242,0.35,0.1642,88,202,290
7153,7153,4,0,10,16,0,0,0,1,0.42,0.4242,0.32,0.1343,107,213,320
7154,7154,4,0,10,17,0,0,0,1,0.4,0.4091,0.35,0.1045,54,191,245
7155,7155,4,0,10,18,0,0,0,1,0.36,0.3485,0.4,0.1343,51,162,213
7156,7156,4,0,10,19,0,0,0,1,0.56,0.5303,0.49,0.2985,28,125,153
7157,7157,4,0,10,20,0,0,0,1,0.34,0.3636,0.57,0.0,18,74,92
7158,7158,4,0,10,21,0,0,0,1,0.32,0.3485,0.66,0.0,4,75,79
7159,7159,4,0,10,22,0,0,0,1,0.3,0.3333,0.75,0.0,13,58,71
7160,7160,4,0,10,23,0,0,0,1,0.26,0.303,0.87,0.0,7,30,37
7161,7161,4,0,10,0,0,1,1,1,0.26,0.303,0.87,0.0,3,20,23
7162,7162,4,0,10,1,0,1,1,1,0.26,0.303,0.81,0.0,5,8,13
7163,7163,4,0,10,2,0,1,1,1,0.24,0.2879,0.87,0.0,0,3,3
7164,7164,4,0,10,3,0,1,1,1,0.24,0.2576,0.87,0.1045,0,3,3
7165,7165,4,0,10,4,0,1,1,1,0.24,0.2879,0.87,0.0,1,5,6
7166,7166,4,0,10,5,0,1,1,1,0.22,0.2727,0.93,0.0,0,18,18
7167,7167,4,0,10,6,0,1,1,1,0.24,0.2879,0.87,0.0,4,82,86
7168,7168,4,0,10,7,0,1,1,1,0.24,0.2879,0.93,0.0,11,216,227
7169,7169,4,0,10,8,0,1,1,2,0.28,0.3182,0.87,0.0,17,355,372
7170,7170,4,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642,14,197,211
7171,7171,4,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,18,87,105
7172,7172,4,0,10,11,0,1,1,1,0.4,0.4091,0.5,0.1343,31,97,128
7173,7173,4,0,10,12,0,1,1,1,0.42,0.4242,0.44,0.2239,30,140,170
7174,7174,4,0,10,13,0,1,1,2,0.44,0.4394,0.44,0.2239,24,128,152
7175,7175,4,0,10,14,0,1,1,2,0.44,0.4394,0.47,0.2239,22,119,141
7176,7176,4,0,10,15,0,1,1,1,0.44,0.4394,0.47,0.1642,27,141,168
7177,7177,4,0,10,16,0,1,1,1,0.42,0.4242,0.54,0.1642,30,242,272
7178,7178,4,0,10,17,0,1,1,1,0.42,0.4242,0.54,0.1343,44,442,486
7179,7179,4,0,10,18,0,1,1,1,0.4,0.4091,0.66,0.0896,30,392,422
7180,7180,4,0,10,19,0,1,1,1,0.4,0.4091,0.66,0.0896,12,226,238
7181,7181,4,0,10,20,0,1,1,1,0.4,0.4091,0.66,0.0896,18,154,172
7182,7182,4,0,10,21,0,1,1,2,0.36,0.3485,0.76,0.194,7,109,116
7183,7183,4,0,10,22,0,1,1,2,0.36,0.3485,0.76,0.194,8,77,85
7184,7184,4,0,10,23,0,1,1,2,0.36,0.3485,0.76,0.194,6,46,52
7185,7185,4,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642,3,18,21
7186,7186,4,0,11,1,0,2,1,1,0.36,0.3485,0.81,0.1343,3,8,11
7187,7187,4,0,11,2,0,2,1,2,0.36,0.3485,0.81,0.1642,1,3,4
7188,7188,4,0,11,3,0,2,1,2,0.36,0.3485,0.81,0.1343,1,5,6
7189,7189,4,0,11,4,0,2,1,1,0.34,0.3182,0.81,0.2239,1,7,8
7190,7190,4,0,11,5,0,2,1,1,0.32,0.3182,0.81,0.194,0,18,18
7191,7191,4,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.194,3,90,93
7192,7192,4,0,11,7,0,2,1,1,0.34,0.3333,0.76,0.194,8,246,254
7193,7193,4,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537,17,402,419
7194,7194,4,0,11,9,0,2,1,1,0.4,0.4091,0.66,0.1642,16,206,222
7195,7195,4,0,11,10,0,2,1,1,0.44,0.4394,0.62,0.1343,21,114,135
7196,7196,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045,16,101,117
7197,7197,4,0,11,12,0,2,1,1,0.5,0.4848,0.48,0.0896,23,153,176
7198,7198,4,0,11,13,0,2,1,1,0.48,0.4697,0.55,0.194,20,147,167
7199,7199,4,0,11,14,0,2,1,1,0.5,0.4848,0.48,0.2537,32,118,150
7200,7200,4,0,11,15,0,2,1,1,0.5,0.4848,0.45,0.1343,38,148,186
7201,7201,4,0,11,16,0,2,1,1,0.48,0.4697,0.44,0.1642,46,252,298
7202,7202,4,0,11,17,0,2,1,1,0.44,0.4394,0.54,0.1642,36,470,506
7203,7203,4,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045,39,421,460
7204,7204,4,0,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896,39,274,313
7205,7205,4,0,11,20,0,2,1,1,0.4,0.4091,0.71,0.0,18,191,209
7206,7206,4,0,11,21,0,2,1,1,0.36,0.3788,0.81,0.0,13,114,127
7207,7207,4,0,11,22,0,2,1,1,0.36,0.3788,0.81,0.0,5,91,96
7208,7208,4,0,11,23,0,2,1,1,0.34,0.3636,0.87,0.0,11,61,72
7209,7209,4,0,11,0,0,3,1,1,0.32,0.3485,0.87,0.0,0,19,19
7210,7210,4,0,11,1,0,3,1,1,0.3,0.3333,0.87,0.0,2,8,10
7211,7211,4,0,11,2,0,3,1,1,0.3,0.3333,0.87,0.0,0,2,2
7212,7212,4,0,11,3,0,3,1,1,0.3,0.3333,0.75,0.0,0,2,2
7213,7213,4,0,11,4,0,3,1,1,0.3,0.3333,0.87,0.0,0,4,4
7214,7214,4,0,11,5,0,3,1,1,0.3,0.3333,0.81,0.0,0,27,27
7215,7215,4,0,11,6,0,3,1,1,0.3,0.3333,0.81,0.0,1,91,92
7216,7216,4,0,11,7,0,3,1,1,0.3,0.3333,0.81,0.0,11,240,251
7217,7217,4,0,11,8,0,3,1,1,0.32,0.3485,0.87,0.0,20,452,472
7218,7218,4,0,11,9,0,3,1,1,0.34,0.3636,0.87,0.0,15,213,228
7219,7219,4,0,11,10,0,3,1,1,0.4,0.4091,0.71,0.0896,25,108,133
7220,7220,4,0,11,11,0,3,1,1,0.42,0.4242,0.71,0.1343,27,117,144
7221,7221,4,0,11,12,0,3,1,1,0.46,0.4545,0.55,0.1642,32,157,189
7222,7222,4,0,11,13,0,3,1,1,0.48,0.4697,0.48,0.1642,22,139,161
7223,7223,4,0,11,14,0,3,1,1,0.5,0.4848,0.45,0.1642,40,132,172
7224,7224,4,0,11,15,0,3,1,1,0.48,0.4697,0.51,0.1642,26,161,187
7225,7225,4,0,11,16,0,3,1,1,0.48,0.4697,0.51,0.1045,35,231,266
7226,7226,4,0,11,17,0,3,1,1,0.44,0.4394,0.62,0.194,30,523,553
7227,7227,4,0,11,18,0,3,1,1,0.42,0.4242,0.71,0.1642,31,448,479
7228,7228,4,0,11,19,0,3,1,1,0.4,0.4091,0.76,0.1343,25,257,282
7229,7229,4,0,11,20,0,3,1,1,0.4,0.4091,0.66,0.1343,5,177,182
7230,7230,4,0,11,21,0,3,1,1,0.38,0.3939,0.71,0.1343,13,155,168
7231,7231,4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343,7,99,106
7232,7232,4,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896,3,54,57
7233,7233,4,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896,3,28,31
7234,7234,4,0,11,1,0,4,1,1,0.34,0.3333,0.81,0.1343,3,12,15
7235,7235,4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343,2,5,7
7236,7236,4,0,11,3,0,4,1,1,0.34,0.3333,0.81,0.1343,1,4,5
7237,7237,4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896,1,3,4
7238,7238,4,0,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343,1,27,28
7239,7239,4,0,11,6,0,4,1,1,0.34,0.3333,0.76,0.194,3,96,99
7240,7240,4,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896,12,280,292
7241,7241,4,0,11,8,0,4,1,2,0.34,0.3485,0.81,0.0896,8,394,402
7242,7242,4,0,11,9,0,4,1,2,0.36,0.3485,0.81,0.194,9,155,164
7243,7243,4,0,11,10,0,4,1,2,0.4,0.4091,0.76,0.194,12,98,110
7244,7244,4,0,11,11,0,4,1,1,0.44,0.4394,0.67,0.194,12,108,120
7245,7245,4,0,11,12,0,4,1,1,0.5,0.4848,0.51,0.194,17,162,179
7246,7246,4,0,11,13,0,4,1,2,0.52,0.5,0.48,0.2537,19,150,169
7247,7247,4,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,32,120,152
7248,7248,4,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642,24,138,162
7249,7249,4,0,11,16,0,4,1,1,0.52,0.5,0.48,0.194,33,234,267
7250,7250,4,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896,33,465,498
7251,7251,4,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343,24,409,433
7252,7252,4,0,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896,18,234,252
7253,7253,4,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045,11,198,209
7254,7254,4,0,11,21,0,4,1,1,0.4,0.4091,0.76,0.1343,4,140,144
7255,7255,4,0,11,22,0,4,1,1,0.4,0.4091,0.82,0.0,21,116,137
7256,7256,4,0,11,23,0,4,1,1,0.4,0.4091,0.82,0.0896,15,80,95
7257,7257,4,0,11,0,0,5,1,2,0.4,0.4091,0.82,0.0,11,32,43
7258,7258,4,0,11,1,0,5,1,2,0.4,0.4091,0.82,0.0,1,16,17
7259,7259,4,0,11,2,0,5,1,2,0.4,0.4091,0.76,0.0,2,8,10
7260,7260,4,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642,1,7,8
7261,7261,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,1,6,7
7262,7262,4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0.0,0,23,23
7263,7263,4,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896,2,64,66
7264,7264,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,10,235,245
7265,7265,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,8,387,395
7266,7266,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,15,239,254
7267,7267,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284,19,115,134
7268,7268,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,34,128,162
7269,7269,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,44,153,197
7270,7270,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,33,161,194
7271,7271,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,54,147,201
7272,7272,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,45,192,237
7273,7273,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881,53,237,290
7274,7274,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,42,438,480
7275,7275,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627,35,339,374
7276,7276,4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582,14,182,196
7277,7277,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,15,171,186
7278,7278,4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,8,115,123
7279,7279,4,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284,6,109,115
7280,7280,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284,17,72,89
7281,7281,4,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582,4,48,52
7282,7282,4,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985,5,57,62
7283,7283,4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,7,24,31
7284,7284,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,0,8,8
7285,7285,4,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284,3,5,8
7286,7286,4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,0,2,2
7287,7287,4,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537,3,20,23
7288,7288,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,3,31,34
7289,7289,4,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284,4,80,84
7290,7290,4,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985,30,111,141
7291,7291,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,56,171,227
7292,7292,4,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045,69,169,238
7293,7293,4,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,137,235,372
7294,7294,4,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045,148,207,355
7295,7295,4,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343,159,227,386
7296,7296,4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.194,141,202,343
7297,7297,4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,128,207,335
7298,7298,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,100,234,334
7299,7299,4,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896,52,185,237
7300,7300,4,0,11,19,0,6,0,1,0.34,0.3636,0.53,0.0,45,159,204
7301,7301,4,0,11,20,0,6,0,1,0.32,0.3485,0.66,0.0,29,136,165
7302,7302,4,0,11,21,0,6,0,1,0.32,0.3485,0.66,0.0,19,99,118
7303,7303,4,0,11,22,0,6,0,1,0.3,0.3333,0.65,0.0,10,72,82
7304,7304,4,0,11,23,0,6,0,1,0.28,0.3182,0.7,0.0,4,81,85
7305,7305,4,0,11,0,0,0,0,1,0.28,0.3182,0.75,0.0,10,65,75
7306,7306,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0.0,11,104,115
7307,7307,4,0,11,2,0,0,0,1,0.26,0.303,0.81,0.0,6,23,29
7308,7308,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0.0,5,4,9
7309,7309,4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0.0,0,6,6
7310,7310,4,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343,0,5,5
7311,7311,4,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896,5,11,16
7312,7312,4,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045,4,24,28
7313,7313,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,19,71,90
7314,7314,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,36,134,170
7315,7315,4,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896,76,186,262
7316,7316,4,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896,104,216,320
7317,7317,4,0,11,12,0,0,0,1,0.44,0.4394,0.54,0.0,120,226,346
7318,7318,4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,105,209,314
7319,7319,4,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.194,101,219,320
7320,7320,4,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.194,96,210,306
7321,7321,4,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239,84,263,347
7322,7322,4,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642,71,185,256
7323,7323,4,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,39,146,185
7324,7324,4,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.194,21,130,151
7325,7325,4,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045,16,100,116
7326,7326,4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,11,77,88
7327,7327,4,0,11,22,0,0,0,1,0.36,0.3788,0.87,0.0,5,40,45
7328,7328,4,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896,7,43,50
7329,7329,4,0,11,0,0,1,1,1,0.34,0.3636,0.87,0.0,1,14,15
7330,7330,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0.0,2,6,8
7331,7331,4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0.0,0,2,2
7332,7332,4,0,11,3,0,1,1,1,0.32,0.3485,0.93,0.0,0,3,3
7333,7333,4,0,11,4,0,1,1,1,0.32,0.3485,0.93,0.0,2,4,6
7334,7334,4,0,11,5,0,1,1,1,0.3,0.3333,0.93,0.0,1,25,26
7335,7335,4,0,11,6,0,1,1,2,0.28,0.3182,0.93,0.0,2,97,99
7336,7336,4,0,11,7,0,1,1,2,0.28,0.3182,0.93,0.0,6,305,311
7337,7337,4,0,11,8,0,1,1,2,0.3,0.3182,1.0,0.0896,13,397,410
7338,7338,4,0,11,9,0,1,1,2,0.34,0.3333,1.0,0.1343,18,156,174
7339,7339,4,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343,28,95,123
7340,7340,4,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,28,100,128
7341,7341,4,0,11,12,0,1,1,1,0.46,0.4545,0.67,0.0,21,158,179
7342,7342,4,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896,32,157,189
7343,7343,4,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642,30,115,145
7344,7344,4,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045,38,132,170
7345,7345,4,0,11,16,0,1,1,1,0.52,0.5,0.45,0.0,40,255,295
7346,7346,4,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642,39,489,528
7347,7347,4,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,18,407,425
7348,7348,4,0,11,19,0,1,1,1,0.46,0.4545,0.59,0.0,20,280,300
7349,7349,4,0,11,20,0,1,1,1,0.4,0.4091,0.71,0.0,17,187,204
7350,7350,4,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045,10,129,139
7351,7351,4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896,6,102,108
7352,7352,4,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896,1,47,48
7353,7353,4,0,11,0,0,2,1,1,0.34,0.3485,0.87,0.0896,0,18,18
7354,7354,4,0,11,1,0,2,1,1,0.32,0.3333,0.93,0.1045,3,8,11
7355,7355,4,0,11,2,0,2,1,1,0.32,0.3485,0.87,0.0,0,1,1
7356,7356,4,0,11,3,0,2,1,1,0.32,0.3485,0.87,0.0,0,3,3
7357,7357,4,0,11,4,0,2,1,1,0.3,0.3333,0.87,0.0,0,4,4
7358,7358,4,0,11,5,0,2,1,1,0.3,0.3182,0.87,0.0896,1,17,18
7359,7359,4,0,11,6,0,2,1,1,0.3,0.3333,0.87,0.0,3,96,99
7360,7360,4,0,11,7,0,2,1,1,0.3,0.3182,0.87,0.1045,7,316,323
7361,7361,4,0,11,8,0,2,1,1,0.32,0.3333,0.93,0.1045,11,455,466
7362,7362,4,0,11,9,0,2,1,1,0.36,0.3788,0.87,0.0,14,177,191
7363,7363,4,0,11,10,0,2,1,1,0.42,0.4242,0.71,0.0896,25,104,129
7364,7364,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1343,21,126,147
7365,7365,4,0,11,12,0,2,1,1,0.52,0.5,0.52,0.1343,28,175,203
7366,7366,4,0,11,13,0,2,1,1,0.54,0.5152,0.49,0.1642,31,165,196
7367,7367,4,0,11,14,0,2,1,1,0.56,0.5303,0.46,0.1045,32,129,161
7368,7368,4,0,11,15,0,2,1,1,0.58,0.5455,0.46,0.1045,33,155,188
7369,7369,4,0,11,16,0,2,1,1,0.56,0.5303,0.46,0.1343,39,250,289
7370,7370,4,0,11,17,0,2,1,1,0.52,0.5,0.43,0.1642,40,459,499
7371,7371,4,0,11,18,0,2,1,1,0.48,0.4697,0.55,0.1343,30,432,462
7372,7372,4,0,11,19,0,2,1,1,0.46,0.4545,0.59,0.0,14,264,278
7373,7373,4,0,11,20,0,2,1,1,0.4,0.4091,0.76,0.0,12,169,181
7374,7374,4,0,11,21,0,2,1,1,0.4,0.4091,0.76,0.0,16,166,182
7375,7375,4,0,11,22,0,2,1,1,0.36,0.3788,0.87,0.0,13,95,108
7376,7376,4,0,11,23,0,2,1,1,0.36,0.3788,0.81,0.0,3,45,48
7377,7377,4,0,11,0,0,3,1,1,0.36,0.3788,0.87,0.0,0,13,13
7378,7378,4,0,11,1,0,3,1,1,0.34,0.3636,0.87,0.0,0,10,10
7379,7379,4,0,11,2,0,3,1,1,0.32,0.3485,0.93,0.0,0,5,5
7380,7380,4,0,11,3,0,3,1,1,0.32,0.3485,0.93,0.0,0,4,4
7381,7381,4,0,11,4,0,3,1,1,0.32,0.3485,0.87,0.0,0,4,4
7382,7382,4,0,11,5,0,3,1,1,0.3,0.3333,0.87,0.0,0,28,28
7383,7383,4,0,11,6,0,3,1,1,0.3,0.3333,0.87,0.0,0,98,98
7384,7384,4,0,11,7,0,3,1,1,0.3,0.3333,0.87,0.0,0,300,300
7385,7385,4,0,11,8,0,3,1,1,0.32,0.3485,0.93,0.0,19,437,456
7386,7386,4,0,11,9,0,3,1,1,0.34,0.3636,0.93,0.0,22,197,219
7387,7387,4,0,11,10,0,3,1,1,0.4,0.4091,0.76,0.1045,16,89,105
7388,7388,4,0,11,11,0,3,1,1,0.46,0.4545,0.67,0.1642,21,131,152
7389,7389,4,0,11,12,0,3,1,1,0.5,0.4848,0.51,0.1642,24,156,180
7390,7390,4,0,11,13,0,3,1,1,0.5,0.4848,0.51,0.1642,31,136,167
7391,7391,4,0,11,14,0,3,1,1,0.52,0.5,0.48,0.1642,26,153,179
7392,7392,4,0,11,15,0,3,1,1,0.52,0.5,0.45,0.2239,21,130,151
7393,7393,4,0,11,16,0,3,1,1,0.52,0.5,0.48,0.194,24,257,281
7394,7394,4,0,11,17,0,3,1,1,0.46,0.4545,0.63,0.1045,27,458,485
7395,7395,4,0,11,18,0,3,1,1,0.44,0.4394,0.67,0.1045,21,387,408
7396,7396,4,0,11,19,0,3,1,1,0.44,0.4394,0.72,0.1045,12,292,304
7397,7397,4,0,11,20,0,3,1,1,0.44,0.4394,0.77,0.0,18,201,219
7398,7398,4,0,11,21,0,3,1,1,0.4,0.4091,0.87,0.0,9,152,161
7399,7399,4,0,11,22,0,3,1,1,0.4,0.4091,0.87,0.0,9,105,114
7400,7400,4,0,11,23,0,3,1,1,0.38,0.3939,0.87,0.0,5,61,66
7401,7401,4,0,11,0,0,4,1,1,0.4,0.4091,0.87,0.0,0,24,24
7402,7402,4,0,11,1,0,4,1,2,0.4,0.4091,0.87,0.0,1,10,11
7403,7403,4,0,11,2,0,4,1,2,0.38,0.3939,0.94,0.0,0,5,5
7404,7404,4,0,11,3,0,4,1,1,0.38,0.3939,0.94,0.0896,0,11,11
7405,7405,4,0,11,4,0,4,1,1,0.38,0.3939,0.94,0.0896,1,2,3
7406,7406,4,0,11,5,0,4,1,2,0.36,0.3485,1.0,0.1343,1,22,23
7407,7407,4,0,11,6,0,4,1,2,0.36,0.3485,1.0,0.1343,4,110,114
7408,7408,4,0,11,7,0,4,1,2,0.38,0.3939,0.94,0.1642,6,266,272
7409,7409,4,0,11,8,0,4,1,2,0.4,0.4091,0.94,0.0896,18,418,436
7410,7410,4,0,11,9,0,4,1,2,0.42,0.4242,0.94,0.1045,23,188,211
7411,7411,4,0,11,10,0,4,1,2,0.44,0.4394,0.88,0.2239,17,100,117
7412,7412,4,0,11,11,0,4,1,2,0.46,0.4545,0.67,0.3881,9,99,108
7413,7413,4,0,11,12,0,4,1,2,0.42,0.4242,0.67,0.3582,18,149,167
7414,7414,4,0,11,13,0,4,1,3,0.36,0.3333,0.81,0.3582,9,87,96
7415,7415,4,0,11,14,0,4,1,3,0.36,0.3333,0.87,0.2836,6,58,64
7416,7416,4,0,11,15,0,4,1,3,0.36,0.3333,0.81,0.2985,5,57,62
7417,7417,4,0,11,16,0,4,1,3,0.36,0.3485,0.81,0.2239,6,67,73
7418,7418,4,0,11,17,0,4,1,3,0.36,0.3485,0.81,0.2239,9,168,177
7419,7419,4,0,11,18,0,4,1,2,0.36,0.3485,0.81,0.1642,10,263,273
7420,7420,4,0,11,19,0,4,1,2,0.36,0.3485,0.71,0.2239,19,192,211
7421,7421,4,0,11,20,0,4,1,2,0.36,0.3333,0.62,0.2836,8,160,168
7422,7422,4,0,11,21,0,4,1,1,0.36,0.3333,0.57,0.2537,6,130,136
7423,7423,4,0,11,22,0,4,1,1,0.36,0.3333,0.53,0.2836,5,84,89
7424,7424,4,0,11,23,0,4,1,2,0.34,0.3333,0.57,0.1642,9,73,82
7425,7425,4,0,11,0,1,5,0,1,0.34,0.3182,0.53,0.2537,10,56,66
7426,7426,4,0,11,1,1,5,0,1,0.32,0.303,0.57,0.3284,3,16,19
7427,7427,4,0,11,2,1,5,0,1,0.32,0.2879,0.57,0.2836,1,10,11
7428,7428,4,0,11,3,1,5,0,1,0.3,0.2879,0.61,0.194,0,6,6
